bus_id,name,lat,lon,voltage_kv,province,island,bus_type,p_mw,q_mvar,is_synthetic,data_source,v1_code,v1_bus_type
sub_paranas_substation_47,"Paranas substation, Samar",11.76756319441049,125.04070475592756,138.0,Samar,Samar,substation,,,False,osm,04PARANAS,substation
tower_0026,tower_0026,10.296183,123.8503645,138.0,Cebu,Cebu,tower,,,True,osm,,
sub_quiot_substation_40,"Quiot substation, Cebu City",10.287684509692944,123.85542913793246,138.0,Cebu,Cebu,substation,,,False,osm,05QUIOT,substation
tower_0027,tower_0027,10.485071499999997,123.1006587,138.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0028,tower_0028,10.6291438,122.9876784,138.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0029,tower_0029,10.690575199999998,123.0222835,138.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0030,tower_0030,10.6296762,122.98784510000002,138.0,Negros Occidental,Negros,tower,,,True,osm,,
sub_amlan_substation_33,"Amlan substation, Negros Oriental",9.457193801941232,123.22463772786206,138.0,Negros Oriental,Negros,substation,,,False,osm,06AMLAN,substation
tower_0034,tower_0034,9.296103799999996,123.1724782,138.0,Negros Oriental,Negros,tower,,,True,osm,,
tower_0035,tower_0035,11.403554200000215,125.00370465999454,138.0,Samar,Samar,tower,,,True,osm,,
sub_cabacungan_cable_terminal_36,Cabacungan Cable Terminal,12.567099210887603,124.27497416407172,350.0,Northern Samar,Samar,substation,,,False,osm,,
tower_0037,tower_0037,10.893485600000002,124.43787399999998,138.0,Leyte,Leyte,tower,,,True,osm,,
tower_0038,tower_0038,10.898521499999998,124.4395369,138.0,Leyte,Leyte,tower,,,True,osm,,
sub_babatngon_substation_20,Babatngon Substation,11.356499405010515,124.9508811995069,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_ubay_substation_54,"Ubay substation, Bohol",10.026379454851694,124.51095828127995,138.0,Bohol,Bohol,substation,,,False,osm,07UBAY,substation
sub_tugas_terminal_submerged_ngcp_lines_58,Tugas_Terminal_Submerged_NGCP_Lines,10.1464598000292,124.61536700001272,138.0,Bohol,Bohol,substation,,,False,osm,,
sub_osm_55,sub_osm_55,11.140405051176812,124.64349210060485,230.0,Leyte,Leyte,substation,,,False,osm,,
tower_0040,tower_0040,11.162321899999998,124.6380186,230.0,Leyte,Leyte,tower,,,True,osm,,
tower_0041,tower_0041,11.1372556,124.61798960000002,138.0,Leyte,Leyte,tower,,,True,osm,,
tower_0042,tower_0042,11.1466321,124.6298584,138.0,Leyte,Leyte,tower,,,True,osm,,
tower_0043,tower_0043,11.145895300000005,124.606955,230.0,Leyte,Leyte,tower,,,True,osm,,
tower_0045,tower_0045,11.114469500000002,124.6717666,230.0,Leyte,Leyte,tower,,,True,osm,,
sub_maasin_terminal_submerged_lines_59,Maasin_Terminal_Submerged_Lines,10.160659800054164,124.75880225000397,138.0,Southern Leyte,Leyte,substation,,,False,osm,,
sub_corella_substation_boheco_i_18,Corella Substation - BOHECO I,9.680410689250214,123.9032725220549,230.0,Bohol,Bohol,substation,,,False,osm,,
tower_0046,tower_0046,11.0337184,122.8698954,138.0,Iloilo,Panay,tower,,,True,osm,,
sub_osm_4,"Concepcion substation, Iloilo",11.1882673,123.1205845,138.0,Iloilo,Panay,substation,,,False,osm,08CONCEPCION,substation
tower_0047,tower_0047,10.0392341,124.4898578,69.0,Bohol,Bohol,tower,,,True,osm,,
sub_trinidad_substation_73,Trinidad Substation,10.064020200010152,124.33466933930316,69.0,Bohol,Bohol,substation,,,False,osm,,
sub_mandugo_substation_62,"Calung substation, Cebu",10.415856145895466,123.66862926839902,138.0,Cebu,Cebu,substation,,,False,osm,05CALUNG,substation
tower_0048,tower_0048,9.7286413,122.92482920000002,138.0,Negros Oriental,Negros,tower,,,True,osm,,
tower_0049,tower_0049,9.5811692,123.0355079,138.0,Negros Oriental,Negros,tower,,,True,osm,,
tower_0050,tower_0050,10.579305500000002,123.4748912,69.0,Negros Occidental,Negros,tower,,,True,osm,,
sub_san_jose_substation_116,"San Carlos substation, Negros Occidental",10.515227054964974,123.43305703420734,138.0,Negros Occidental,Negros,substation,,,False,osm,06SNCARLOS,substation
sub_mandaue_gas_insulated_substation_64,"Mandaue substation, Mandaue City, Cebu",10.32948416005723,123.96359309775484,138.0,Cebu,Cebu,substation,,,False,osm,05MANDAUE,substation
sub_lapu_lapu_gas_insulated_substation_63,"Lapu-Lapu substation, Mactan Island, Cebu",10.32341802593036,123.9675586991427,138.0,Cebu,Cebu,substation,,,False,osm,05LAPULAPU,substation
tower_0051,tower_0051,9.279984199999998,123.1518707,138.0,Negros Oriental,Negros,tower,,,True,osm,,
tower_0052,tower_0052,10.2303576,123.7317194,138.0,Cebu,Cebu,tower,,,True,osm,,
sub_toledo_substation_68,Toledo Substation,10.340930792176676,123.70671320092222,138.0,Cebu,Cebu,substation,,,False,osm,,
tower_0053,tower_0053,10.249049500000002,123.72310229999998,138.0,Cebu,Cebu,tower,,,True,osm,,
sub_bagolibas_substation_48,"Santa Rita substation, Samar",11.395064790235828,125.00163684260872,69.0,Samar,Samar,substation,,,False,osm,04STARITA,substation
tower_0054,tower_0054,10.156336799999998,124.7831708,69.0,Southern Leyte,Leyte,tower,,,True,osm,,
tower_0055,tower_0055,10.0273514,124.50319919999998,69.0,Bohol,Bohol,tower,,,True,osm,,
sub_alicia_substation_71,Alicia Substation,9.899820037486794,124.43895690773633,69.0,Bohol,Bohol,substation,,,False,osm,,
tower_0056,tower_0056,9.8868336,124.4488308,69.0,Bohol,Bohol,tower,,,True,osm,,
tower_0057,tower_0057,9.6762698,123.8890095,60.0,Bohol,Bohol,tower,,,True,osm,,
tower_0058,tower_0058,10.8295915,123.0498737,230.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0059,tower_0059,10.8946814,122.9645553,230.0,Negros Occidental,Negros,tower,,,True,osm,,
sub_catbalogan_sub_station_1,Catbalogan Sub-Station,11.7757829,124.8872728,138.0,Samar,Samar,substation,,,False,osm,,
tower_0060,tower_0060,10.351292966669943,123.60212966666928,230.0,Cebu,Cebu,tower,,,True,osm,,
sub_santander_cable_terminal_82,Santander Cable Terminal,9.419484200005062,123.34383009146794,350.0,Cebu,Cebu,substation,,,False,osm,,
tower_0062,tower_0062,9.2805249,123.1517651,138.0,Negros Oriental,Negros,tower,,,True,osm,,
tower_0063,tower_0063,9.2839722,123.1640968,138.0,Negros Oriental,Negros,tower,,,True,osm,,
sub_dumanjug_converter_station_100,"Dumanjug substation, Southern Cebu",10.037718505169137,123.4412390225987,350.0,Cebu,Cebu,substation,,,False,osm,05DUMANJUG,substation
tower_0064,tower_0064,10.3920138,124.9755888,60.0,Southern Leyte,Leyte,tower,,,True,osm,,
tower_0065,tower_0065,10.3875238,124.9766785,60.0,Southern Leyte,Leyte,tower,,,True,osm,,
sub_argao_cable_terminal_117,Argao Cable Terminal,9.889277105712464,123.6074994475194,230.0,Cebu,Cebu,substation,,,False,osm,,
sub_bohol_cable_terminal_89,Bohol Cable Terminal,9.738829529356757,123.78924918293455,230.0,Bohol,Bohol,substation,,,False,osm,,
tower_0069,tower_0069,10.631946400000002,122.98838940000002,230.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0070,tower_0070,10.368293599999998,123.9020115,230.0,Cebu,Cebu,tower,,,True,osm,,
sub_colon_substation_86,Colon Substation,10.290877977841348,123.897227727684,69.0,Cebu,Cebu,substation,,,False,osm,,
sub_mabolo_substation_74,Mabolo Substation,10.314345300076168,123.92217120764388,69.0,Cebu,Cebu,substation,,,False,osm,,
tower_0071,tower_0071,10.294285600000002,123.8930052,69.0,Cebu,Cebu,tower,,,True,osm,,
sub_carreta_substation_70,Carreta Substation,10.308934104089232,123.90640553537298,69.0,Cebu,Cebu,substation,,,False,osm,,
sub_guadalupe_substation_92,Guadalupe Substation,10.30684953507208,123.88598301271703,69.0,Cebu,Cebu,substation,,,False,osm,,
tower_0072,tower_0072,10.3158211,123.8853061,69.0,Cebu,Cebu,tower,,,True,osm,,
sub_camputhaw_substation_32,Camputhaw Substation,10.317726143931727,123.89857489645034,69.0,Cebu,Cebu,substation,,,False,osm,,
sub_cbp_substation_91,CBP Substation,10.32090399309206,123.9062406585511,69.0,Cebu,Cebu,substation,,,False,osm,,
tower_0073,tower_0073,10.2942306,123.8700129,69.0,Cebu,Cebu,tower,,,True,osm,,
tower_0074,tower_0074,10.2803616,123.8562365,69.0,Cebu,Cebu,tower,,,True,osm,,
tower_0075,tower_0075,10.2899462,123.8724599,69.0,Cebu,Cebu,tower,,,True,osm,,
sub_bulacao_substation_93,Bulacao Substation,10.272467507607002,123.84770451897168,69.0,Cebu,Cebu,substation,,,False,osm,,
sub_cebeco_iii_8,CEBECO III,10.3065949,123.6958328,138.0,Cebu,Cebu,substation,,,False,osm,,
tower_0078,tower_0078,10.9104505,123.2826959,69.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0079,tower_0079,10.901898999999998,123.372154,69.0,Negros Occidental,Negros,tower,,,True,osm,,
tower_0080,tower_0080,10.937514899999998,123.2924315,69.0,Negros Occidental,Negros,tower,,,True,osm,,
sub_cadiz_substation_96,Cadiz Substation,10.947757848700828,123.31702030810408,69.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_osm_80,"Helios solar farm substation, Negros Occidental",10.922373182939335,123.2920007752767,138.0,Negros Occidental,Negros,substation,,,False,osm,06HELIOS,generator
tower_0081,tower_0081,10.9083574,123.30731120000002,230.0,Negros Occidental,Negros,tower,,,True,osm,,
sub_sagay_substation_98,Sagay Substation,10.883646999916438,123.41088299965188,69.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_ginatilan_substation_102,Ginatilan Substation,9.56566975128009,123.31161974551212,69.0,Cebu,Cebu,substation,,,False,osm,,
tower_0082,tower_0082,11.290466599999998,125.575893,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0083,tower_0083,11.2913981,125.5771043,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0084,tower_0084,11.293748499999996,125.59293560000002,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0085,tower_0085,11.294609199999998,125.5954271,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0086,tower_0086,11.300738399999998,125.6036362,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0087,tower_0087,11.2999906,125.6010213,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0088,tower_0088,11.299501599999996,125.6006379,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0089,tower_0089,11.2997789,125.6017062,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0090,tower_0090,11.303156475001328,125.607350300002,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0091,tower_0091,11.3058612,125.6086215,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0092,tower_0092,11.315995799999998,125.6101808,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0093,tower_0093,11.336791499999997,125.6250471,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0094,tower_0094,11.3364273,125.6240126,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0095,tower_0095,10.364012960013374,123.6858610399705,230.0,Cebu,Cebu,tower,,,True,osm,,
tower_0096,tower_0096,10.137391550001588,124.31920449999429,138.0,Bohol,Bohol,tower,,,True,osm,,
tower_0097,tower_0097,10.366224700004114,123.68559184999856,138.0,Cebu,Cebu,tower,,,True,osm,,
tower_0098,tower_0098,10.362986250008026,123.68621984999707,138.0,Cebu,Cebu,tower,,,True,osm,,
sub_talvera_cable_terminal_10,Talvera Cable Terminal,10.408708488587102,123.65998033559916,230.0,Cebu,Cebu,substation,,,False,osm,,
sub_calatrava_cable_terminal_112,Calatrava Cable Terminal,10.55343904404456,123.47066722314118,230.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_calatrava_substation_113,"Calatrava substation, Negros Occidental",10.55163810203038,123.46107626013765,230.0,Negros Occidental,Negros,substation,,,False,osm,06CALATRAVA,substation
tower_0099,tower_0099,11.160519600000002,125.6287967,138.0,Eastern Samar,Samar,tower,,,True,osm,,
tower_0100,tower_0100,11.160605,125.6319036,138.0,Eastern Samar,Samar,tower,,,True,osm,,
sub_osm_2,sub_osm_2,10.3709499,123.95316870000002,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_osm_3,sub_osm_3,10.174420299999998,124.99273619999998,138.0,Southern Leyte,Leyte,substation,,,False,osm,,
sub_lugo_load_end_substation_6,Lugo Load-End Substation,10.810474299999996,123.9908638,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_ceneco_murcia_substation_7,CENECO Murcia substation,10.6134637,123.0282228,138.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_javier_substation_9,Javier Substation,10.773059023707289,124.98546156023768,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_osm_11,sub_osm_11,10.2549380467277,123.82278711706648,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_bohol_light_company_inc_substation_1_17,Bohol Light Company Inc. Substation № 1,9.644365790200167,123.87516197073572,138.0,Bohol,Bohol,substation,,,False,osm,,
sub_osm_21,sub_osm_21,11.201310800030557,124.85071914998797,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_osm_22,sub_osm_22,11.07734232560002,123.97473548284331,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_medellin_load_end_substation_23,Medellin Load-End Substation,11.106571499996477,123.98420812055468,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_osm_25,sub_osm_25,11.050373900006488,124.60563059999951,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_osm_26,sub_osm_26,10.34505950370112,124.78264215331072,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_osm_30,sub_osm_30,11.984967448693023,124.81337492359754,138.0,Samar,Samar,substation,,,False,osm,,
sub_capoocan_substation_31,Capoocan Substation,12.06714476163462,124.58457522702405,138.0,Samar,Samar,substation,,,False,osm,,
sub_osm_35,sub_osm_35,12.519467002700717,125.00379929862376,138.0,Northern Samar,Samar,substation,,,False,osm,,
sub_osm_37,sub_osm_37,11.589483981606978,125.45812937095756,138.0,Eastern Samar,Samar,substation,,,False,osm,,
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41,"Don Orestes Romualdez Electric Cooperative, Inc. Substation",11.007212313654122,125.03839620068312,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_abucay_substation_42,Abucay Substation,11.242021748895567,124.98464943604192,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_pnp_43,PNP,11.2164514532604,125.00229121635562,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_lonoy_substation_44,Lonoy Substation,12.096165353517389,124.53087866671312,138.0,Samar,Samar,substation,,,False,osm,,
sub_osm_46,sub_osm_46,10.267443316122591,124.05176415288445,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_ngcp_substation_49,NGCP Substation,11.244499431189553,124.02030375991764,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_maharlika_substation_50,Maharlika Substation,11.18754310008196,124.99570985424816,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_maca_as_substation_53,Maca-as Substation,9.947351203366454,123.98589594481038,138.0,Bohol,Bohol,substation,,,False,osm,,
sub_osm_60,sub_osm_60,11.9113962419245,125.41894764944256,138.0,Eastern Samar,Samar,substation,,,False,osm,,
sub_osm_61,sub_osm_61,11.46667523688252,124.47844666853926,138.0,Biliran,Biliran,substation,,,False,osm,,
sub_carcar_substation_65,Carcar Substation,10.118842097866215,123.6443576074728,69.0,Cebu,Cebu,substation,,,False,osm,,
sub_siquijor_island_power_corporation_substation_76,Siquijor Island Power Corporation Substation,9.130850166331252,123.60827255874496,138.0,Siquijor,Siquijor,substation,,,False,osm,,
sub_osm_77,sub_osm_77,10.309522360091496,124.01304223359988,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_panaogao_substation_78,Panaogao Substation,10.781248600079392,123.00295202785682,138.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_bacayan_substation_79,Bacayan Substation,10.881563100095734,123.05916059219597,138.0,Negros Occidental,Negros,substation,,,False,osm,,
sub_power_house_84,Power House,9.570723350061227,123.77374189997828,138.0,Bohol,Bohol,substation,,,False,osm,,
sub_osm_87,sub_osm_87,10.32748875000478,123.72148991258798,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_cebu_cable_terminal_88,Cebu Cable Terminal,9.843319587592603,123.56161668692874,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_bagacay_substation_90,Bagacay Substation,9.301226745289949,123.29238915205444,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_dauin_substation_94,Dauin Substation,9.21218170003664,123.27989263154171,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_siaton_substation_103,Siaton Substation,9.068587396269868,123.06529119181612,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_ormoc_solar_farm_106,Ormoc Solar Farm,11.086797147711591,124.63424425797874,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_pulantubig_substation_107,Pulantubig Substation,9.32542050429775,123.2926606126616,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_tanjay_substation_108,Tanjay Substation,9.505704749555152,123.16277219995877,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_bindoy_substation_109,Bindoy Substation,9.779829550340503,123.1439436764796,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_osm_110,sub_osm_110,10.198628300034336,123.74257415652778,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_mayorga_substation_111,Mayorga Substation,10.883873600077216,124.99797445000787,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_albuera_electrode_station_114,Albuera Electrode Station,10.899601950102188,124.70353158701744,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_sagkahan_substation_115,Sagkahan Substation,11.22929331377486,125.00080363894996,138.0,Leyte,Leyte,substation,,,False,osm,,
sub_pajo_load_end_substation_118,Pajo Load-end Substation,10.315692044619302,123.95815888643776,138.0,Cebu,Cebu,substation,,,False,osm,,
sub_osm_120,sub_osm_120,9.317341600033044,123.30455334999816,138.0,Negros Oriental,Negros,substation,,,False,osm,,
sub_synth_aklan,Synthetic root — Aklan,11.626336213248448,122.22679938283764,138.0,Aklan,Panay,substation_synth,,,True,synthetic,,
sub_synth_antique,Synthetic root — Antique,11.117407643383103,122.14565156087536,138.0,Antique,Panay,substation_synth,,,True,synthetic,,
sub_synth_antique_F0_B0,sub_synth_antique_F0_B0,11.142854489079143,122.147136723349,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F0_B1,sub_synth_antique_F0_B1,11.182641836787855,122.13982777785527,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F0_B2,sub_synth_antique_F0_B2,11.204329351486058,122.13283255187736,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F0_B3,sub_synth_antique_F0_B3,11.238501891937211,122.19726168274266,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F0_B4,sub_synth_antique_F0_B4,11.23208757079056,122.13006869389204,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F0_B5,sub_synth_antique_F0_B5,11.235917734262877,122.12111922946552,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B0,sub_synth_antique_F1_B0,11.122244802925914,122.1206854244282,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B1,sub_synth_antique_F1_B1,11.124557412015312,122.10946285935891,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B2,sub_synth_antique_F1_B2,11.107940412895424,122.0943178711774,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B3,sub_synth_antique_F1_B3,11.126499676008798,122.06504452339723,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B4,sub_synth_antique_F1_B4,11.13061833405278,122.0538452063752,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F1_B5,sub_synth_antique_F1_B5,11.089111602069364,122.0568651488083,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B0,sub_synth_antique_F2_B0,11.08991378811477,122.14872157853098,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B1,sub_synth_antique_F2_B1,11.089817023275495,122.14257522270088,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B2,sub_synth_antique_F2_B2,11.086937080872634,122.13145193695314,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B3,sub_synth_antique_F2_B3,11.037973348996871,122.1387705280976,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B4,sub_synth_antique_F2_B4,10.966396021719476,122.08690828849676,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F2_B5,sub_synth_antique_F2_B5,11.045535813358654,122.15225007358822,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B0,sub_synth_antique_F3_B0,11.112318395371474,122.16279589928448,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B1,sub_synth_antique_F3_B1,11.12576071197597,122.189213694717,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B2,sub_synth_antique_F3_B2,11.110617996024406,122.17413026562986,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B3,sub_synth_antique_F3_B3,11.1114743684208,122.22640128162408,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B4,sub_synth_antique_F3_B4,11.056004417474677,122.29150435134696,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_synth_antique_F3_B5,sub_synth_antique_F3_B5,11.079106698204235,122.27696572689744,13.8,Antique,Panay,distribution,2.2916666666666665,1.1099048235867452,True,synthetic,,
sub_osm_61_F0_B0,sub_osm_61_F0_B0,11.48978924533814,124.49000253197156,13.8,Biliran,Biliran,distribution,1.2222222222222223,0.5919492392462643,True,synthetic,,
sub_osm_61_F0_B1,sub_osm_61_F0_B1,11.523242305183084,124.49686163041213,13.8,Biliran,Biliran,distribution,1.2222222222222223,0.5919492392462643,True,synthetic,,
