,01AMBKLAO,01ANGAT,01ANGSJO_TP2,01ANGSJO_TP4,01BAKUN,01BALINGUEO,01BALSIK,01BAUANG,01BCCPP,01BCNOTAN,01BINGA,01BNTAY,01BOTOLAN,01BPC,01BPPC,01BURGOS,01BYOMBNG,01CASCNAN,01CAWAGO,01CAYANGA,01CBNTUAN,01CLARK,01CNCEPCN,01CURIMAO,01DUHAT,01EHVNAGSAAG,01EHVSJOS,01GAMU,01HERMOSA,01KDAMEHV,01LAMAO,01LAOAG,01LATRINI,01LBRADOR,01LIMAY,01MAGAT,01MALOLOS,01MARIVELES,01MEXICO,01MPGC,01MSINLOC,01OLONGAP,01PAGUDPUD,01PANTABA,01PASUQUIN,01SBMA,01SNESTBN,01SNMANUEL,01SNMARCELINO,01SNRAFAEL,01SNROQUE,01SNTGO,01SUAL,01T_ASIA,01TGEGARAO,02DOLORES,02DONAIMELDA,02MANILA,02MUNTINLUPA,02QUEZON,02ZAPOTE,03AMADEO,03AVION,03BACMANGP,03BATANGAS,03BINAN,03CALAMBA,03CALAUAN,03CALIRAY,03CLACA,03DARAGA,03DASMAEHV,03EERI,03GUMACA,03ILIJAN,03INGRID,03LABO,03LUMBAN,03MAUBAN,03MKBAN-A,03MKBAN-B,03MKBAN-C,03MKBAN-D,03MLAYA,03NAGA,03PAGEHV,03PALAYAN,03PGBILAO,03SALONG,03SLPGC,03SNJUAN,03STARITA,03STROSA,03TAYABEHV,03TIWI-A,03TIWI-C,04BABATNGN,04CALBAYOG,04ISABEL,04KANANGA,04MAASIN,04ORMOC,04PARANAS,04STARITA,04STARITATAP,04TABANGO,04TONGONA,05CALUNG,05CEBU,05COLON,05COMPSTLA,05DAANBNTAY,05DAANLUNSOD,05DUMANJUG,05KSPC,05LAPULAPU,05MAGDUGO,05MANDAUE,05NAGA,05QUIOT,05SAMBOAN,05THERMA,05TOLBESS,05TOLEDO,06AMLAN,06BACOLOD,06CADIZ,06CALATRAVA,06GAHIT,06HELIOS,06KABANKALAN,06KBANBESS,06MABINAY,06PGPP1,06PGPP2,06SNCARLOS,07CORELLA,07TAPAL,07UBAY,08BANTAP,08BAROTAC,08BVISTA,08CONCEPCION,08DINGLE,08ILOILO1,08NABAS,08PANITAN,08SNJOSE,08STBARBRA,09AUROR,09LALA,09NAGA,09PITOG,09POLAN,09WMPC,09ZAMBO,10AGUS1,10AGUS2,10AGUS4,10AGUS5,10AGUS6,10BALOI,10IDPP,10KAUSW,10LGAIT,11FDC,11JASAA,11KIBAW,11MANOL,11MARAM,11OPOL,11TAGOL,11VILLA,12BISLI,12BUTUA,12NASIP,12PLACE,12SFRAN,12TM2,13BUNAW,13CULAM,13DAVAO,13MACO,13MATAN,13NABUN,13TM1,13TORIL,14GENSA,14KAMAN,14KIDAP,14SULTA,14TACUR
4/15/23 17:00,0,0,0.826038808,0,0,87.57453382,0,64.39598945,0,23.4080032,5.603244611,28.24528953,36.7474764,4.412417017,0,0,55.75883917,0,2.351715314,0,175.3081352,33.17362149,195.7789993,10.93989759,339.7888216,59.07466897,384.40418,40.5935201,159.8110042,0,52.8134219,38.69123136,115.1627571,47.04506725,46.91126519,0,161.0136846,26.20874403,423.7466843,0,27.58219514,50.71609537,0,0,0,0,34.57459657,46.11380013,0,154.4400628,0,86.75787495,401.928286,0,114.3598451,808.0018205,413.4019526,347.4603435,520.4937284,565.1940944,679.623587,202.3870082,0,8.475231421,280.3119552,353.0449135,261.836746,121.8374496,18.05717544,114.0005408,85.01330432,472.1682539,12.88784746,33.38568633,12.23661008,0,12.87924791,17.81253909,0,61.17797062,0,0,0,0,91.15901868,0.10003247,0,0,29.97793225,0,7.792578605,0,264.05804,77.0824077,0,0,61.01867855,24.59301858,23.92613282,0,34.80819737,47.203725,26.81180957,11.99263715,0,0,10.35467292,22.6604356,158.5887676,163.2750661,45.53781105,35.07762779,27.87001811,0,16.30506329,131.2603643,0,108.291222,0.078051776,101.0945856,3.781305056,30.21367628,0,54.4976724,75.04326128,156.8151648,63.14718279,0.07213336,0,0,35.39083589,0,8.429255107,5.971404997,6.770584723,0.538275046,56.86047646,0,27.81535907,17.00834715,0,8.807333294,15.08166943,41.76713477,109.9629601,42.49658323,51.2880846,15.01916285,63.28980875,60.4993279,0.60561714,33.4469845,73.9135706,42.8210111,0,40.4653412,25.388683,0,0,0,65.4348394,1.72378849,12.3217673,0,11.1681506,0,27.5756064,3.15482944,0.0262512,42.1092478,50.2360008,207.995173,0,18.6570871,74.3484947,17.5182888,37.1728184,41.9649213,0,153.224415,4.62960325,256.362571,76.7723171,43.4450365,50.0072331,0,39.17541,180.693362,0,31.4674435,59.9839565,104.799258
4/15/23 18:00,0,0,0.857712552,0,0,85.51390463,0,62.28666666,0,23.28598936,5.604271832,27.50640626,36.69881429,4.615129563,0,0,55.7557651,0,2.34974129,0,166.9797831,34.04701601,190.2628814,10.83056143,332.5520815,59.17273926,378.367473,39.99467277,152.9077405,0,52.84867206,37.20204835,116.6098076,46.38536524,45.28446791,0,158.1554757,26.08504406,424.9586658,0,27.56415795,49.50597429,0,0,0,0,34.06906563,45.2688333,0,163.1030707,0,82.45881349,409.7053431,0,109.1788941,788.9710664,413.7628734,345.7063392,513.8236732,553.8077629,678.105281,201.5032562,0,8.435527297,274.7944569,351.1564284,262.7903383,118.38871,17.79048626,111.9737725,86.41086596,465.9790788,12.81043691,33.13657888,12.25697952,0,29.62747181,17.61119304,0,60.7039751,0,0,0,0,97.27431447,0.103512506,0,0,32.54238385,0,7.792578605,0,264.2379354,77.21081585,0,0,60.08251734,41.51619443,22.50469019,0,34.63177574,45.08309355,26.91644953,11.81875398,0,0,10.36080878,23.02536631,153.4434893,162.086423,41.93261904,37.40565127,27.09818812,0,15.8820198,130.6881949,0,104.954959,0.087357261,96.56049736,4.27771826,28.00067817,0,53.79471263,73.16026437,152.95693,49.18623063,0.066619993,0,0,34.75140777,0,8.35749539,5.971015783,6.771725944,0.535649566,56.28961121,0,29.48131544,16.46592314,0,8.570635503,15.06844038,40.88467413,108.207697,46.27967366,36.32912317,14.49403379,61.57029558,74.2628393,0.61596567,33.8352981,73.0690417,41.7631812,0,40.0382498,29.2006696,0,0,0,65.5501745,1.75499658,12.6169108,0,11.2652404,0,27.9690392,3.43336953,0.027115,43.6523185,49.708166,199.617492,0,17.9158504,73.3497098,17.4388988,36.2220555,38.7563399,0,149.687112,4.60111994,251.165877,73.6350043,42.6381871,45.8101296,0,39.5853937,179.918449,0,31.7398429,58.7164248,101.377747
4/15/23 19:00,0,0,0.833856516,0,0,87.61599789,0,62.70161128,0,22.87882712,5.587058493,27.62487546,37.36805234,4.637619088,0,0,55.94833795,0,2.428057968,0,165.4971063,35.63803936,189.7242984,10.76190833,336.5801347,59.28251278,381.8043461,40.32250185,150.899319,0,52.88909245,36.68426236,118.8390715,45.9513505,45.22938523,0,156.4859736,26.5598397,423.6946249,0,27.69889622,49.62739058,0,0,0,0,34.7219321,44.83159406,0,154.0743067,0,82.43931853,414.2977189,0,109.3071774,785.1929525,418.0363261,346.9982559,516.5318405,569.9103648,679.480635,202.4816436,0,8.396007154,274.1023905,350.499752,261.9837287,117.740963,17.78759483,112.6280932,86.06827392,472.5930124,12.86241875,35.01659851,12.27972433,0,37.9225568,18.1777346,0,61.45080832,0,0,0,0,115.7527689,0.12774036,0,0,32.03775573,0,7.792578605,0,264.4285607,77.35438056,0,0,60.66047686,43.72486733,23.42027506,0,34.95491476,46.78235169,28.73949489,12.7325063,0,0,10.01867389,22.86039272,153.8438669,164.9715127,45.31805726,37.68668502,27.58238607,0,16.10760161,131.4452612,0,105.737981,0.076166548,94.20812568,4.343530412,29.83053753,0,54.4639374,76.25895432,167.4262677,35.29043398,0.069331236,0,0,38.38160193,0,8.507527386,5.917159337,6.800392939,0.558745049,55.16311921,0,29.80811416,16.91569486,0,9.266782795,14.80860817,44.31299117,109.3949888,70.2744595,40.58494582,15.665259,62.86475226,90.9704336,0.64809945,36.6560964,73.7025711,45.1964434,0,41.586123,33.4336019,0,0,0,66.2574776,1.97934973,12.9176533,0,11.8839073,0,29.2808511,3.67213493,0.02968115,44.2567439,50.8529563,234.19297,0,19.6412586,74.9191634,18.0120258,38.1893388,35.5559719,0,145.860726,5.65001738,254.801621,69.6987074,46.2243321,43.8380504,0,40.2034901,189.741388,0,32.683709,62.8109926,107.142185
4/15/23 20:00,0,0,0.817350297,0,0,94.70671834,0,64.70639006,0,23.405379,5.55637489,28.75632968,38.02712646,4.697259449,0,0,55.93202041,0,2.477070247,0,170.2041097,28.25405754,193.9812755,11.23355961,338.180693,59.15582765,383.8025155,41.12313804,155.6553805,0,52.865982,37.85243055,118.8431844,45.57228507,45.77939142,0,158.4923926,26.8894562,429.3165096,0,27.68033817,50.44713185,0,0,0,0,36.65103884,45.90835934,0,155.7660366,0,84.81882625,410.6003764,0,117.1752563,796.8586309,412.2029516,348.5513761,513.4560778,577.386727,674.361115,202.4784954,0,8.426782211,277.5545268,350.8511881,260.2928694,119.9276585,17.95903423,111.4571574,90.42452478,476.4774046,12.92697164,37.07144247,12.2531811,0,38.86391884,19.39590147,0,61.79227102,0,0,0,0,119.2851889,0.136369524,0,0,33.40300126,0,7.792578605,0,264.5970742,77.18694124,0,0,60.12626368,44.39125641,23.77986032,0,34.9917445,46.24284155,29.74194283,13.21708354,0,0,10.22850543,21.60885395,149.8278193,165.4945942,45.0379467,37.65377837,27.60856675,0,15.97292768,129.362811,0,103.2465366,0.079273403,89.07108247,4.34451639,29.75007519,0,58.4807684,77.20818326,178.0671823,37.03516338,0.074056979,0,0,41.76018069,0,8.451401772,5.952827429,6.783766791,0.544287927,54.45738897,0,29.26122941,17.20898037,0,10.07354585,14.95630728,47.48856867,108.0589037,71.54701453,42.98539557,18.00438138,63.5441517,102.345587,0.59872869,37.2291508,71.7307355,46.2681651,0,41.9923183,32.2897917,0,0,0,64.5040444,1.99242067,12.7081648,0,11.4838309,0,28.4317582,3.95395159,0.02827513,43.3521157,49.4263143,228.47888,0,16.4304565,72.4385919,17.6076937,38.3470815,34.6184565,0,142.1947,5.49952596,241.940795,69.5162181,43.7454248,40.4232095,0,38.2454266,184.046867,0,30.6315941,63.1479279,99.8519555
4/15/23 21:00,0,0,0.816343028,0,0,99.52431995,0,65.49089768,0,23.84939311,5.534659147,29.85737982,38.3650812,4.690442934,0,0,55.82050765,0,2.565195264,0,173.6586289,27.21830606,197.6688186,11.66938321,338.410341,59.15957417,382.8712989,41.68512223,160.8793372,0,52.85593444,39.02182403,116.4495821,44.88901291,46.56945205,0,159.3244655,26.40149219,458.9192671,0,27.6909583,50.43437972,0,0,0,0,37.9221877,46.82449332,0,158.7746534,0,86.60149007,418.9389002,0,121.493086,793.7142125,410.2376925,349.6471077,507.5268716,576.8733652,670.787931,202.029409,0,8.43506376,277.8461065,350.9950964,258.7851734,117.6210064,17.86339844,111.4405237,87.25237763,474.9975512,12.95932726,36.9523851,12.25398051,0,38.11661598,19.04022491,0,61.38863466,0,0,0,0,118.7361307,0.138771505,0,0,33.192527,0,7.792578605,0,264.6129442,77.19202597,0,0,59.59570903,43.61895373,23.33456836,0,34.9466731,45.70959644,29.68387214,13.16534663,0,0,10.09567988,19.62628614,135.6413235,162.9760037,43.53541461,35.78419396,26.7093219,0,15.58851431,123.1864157,0,97.48359308,0.215650796,79.4243858,4.128152248,29.40093525,0,77.41122325,76.57136241,176.0547828,37.16830732,0.076975227,0,0,41.30080505,0,8.468358741,5.934773468,6.797150883,0.561108466,52.14094568,0,27.43829253,17.0030827,0,10.05391008,14.87410163,47.62351668,106.7684338,70.14355176,42.81599333,18.34103392,63.52084717,106.397231,0.63117943,36.4985717,71.4488425,46.5704926,0,39.8254054,32.2687393,0,0,0,63.9684436,1.98530463,14.4295885,0,11.6494024,0,28.3063407,4.89066967,0.02778964,43.7494358,49.5912641,224.928163,0,17.2738185,72.4378406,17.3416345,39.0462252,36.3668014,0,144.848915,5.48870441,233.974611,69.4568661,38.4782967,42.8178745,0,37.9874432,184.569533,0,30.0174966,63.714313,95.542702
4/15/23 22:00,0,0,0.764920308,0,0,101.6133401,0,65.6248081,0,23.96922163,5.559521216,30.47833103,38.80300987,4.654283062,0,0,55.70150461,0,2.560764743,0,174.9839049,26.50260885,201.7445472,11.88494038,331.9979424,59.09487786,376.1213102,40.07820233,165.0112075,0,52.85357661,39.47418767,113.2875958,44.73867858,47.15404038,0,155.2323433,26.25875948,484.3482107,0,27.72505111,50.16718713,0,0,0,0,38.24612595,49.64065156,0,160.697734,0,86.97840633,432.380333,0,122.761337,779.6761096,410.0917139,347.1722638,502.5695365,579.9728516,668.725751,201.6668438,0,8.461559459,276.3021072,350.8008567,259.3013364,115.0092983,17.70202443,111.6608282,86.03401092,469.4970779,12.94253312,36.62720634,12.24059271,0,37.09423922,19.34965186,0,60.88506682,0,0,0,0,117.4890878,0.138241934,0,0,28.00015317,0,7.792578605,0,264.5576667,77.10733711,0,0,58.74163344,42.86583307,23.13792505,0,34.90463376,44.2670493,29.38498008,12.92644697,0,0,10.14516775,17.77753946,126.7722156,160.3927984,41.88569314,34.19026357,26.53607638,0,15.49218137,119.7444445,0,94.69523491,0.176309858,75.97646459,3.941965271,29.59705763,0,76.71199323,75.46066639,173.5885599,36.34324172,0.073188574,0,0,39.78418409,0,8.421642986,5.944603313,6.793426334,0.512704526,49.71856539,0,25.7912878,17.00962177,0,9.879892529,14.92253458,47.16241975,104.7626748,68.32419993,41.61199434,17.57517547,63.9014216,103.688611,0.65247869,35.1376459,69.2594961,45.8553361,0,42.2053433,33.5350576,0,0,0,63.4738388,1.93087372,17.0378223,0,11.5393493,0,27.4327952,4.48793952,0.02908217,42.2659601,48.7519181,212.678897,0,17.059846,69.9598527,17.0092607,39.0027972,34.9574587,0,139.708261,4.32009654,224.007255,65.9984227,36.909454,44.1968505,0,37.1171254,167.617248,0,28.7105051,62.06028,90.387943
4/15/23 23:00,0,0,0.76884541,0,0,101.8829159,0,64.98366477,0,23.85903251,5.599150508,30.33117731,37.97741592,4.920442273,0,0,55.53164735,0,2.521869705,0,174.749779,25.90058587,202.290339,11.85238728,326.9695142,59.13484759,371.4298429,40.75115767,176.6315877,0,52.84625086,39.25889731,110.1695756,44.67836419,46.83094433,0,155.3386832,26.24395909,466.8092921,0,27.75513429,50.23328906,0,0,0,0,37.8202729,49.53656568,0,160.1078081,0,86.665891,406.4545862,0,121.6591565,769.1937595,405.4821727,345.7369132,494.0478843,573.2220818,662.583056,202.0818497,0,8.442227084,274.4559226,350.261161,259.6362923,112.8714124,17.57235786,111.3159546,86.92955076,466.6057917,12.87025762,35.82168612,12.24885655,0,35.71565233,19.2862849,0,60.48012984,0,0,0,0,114.5074019,0.13722062,0,0,30.95249824,0,133.0186168,0,264.4582824,77.15977566,0,0,57.78067799,42.17804296,25.23200241,0,34.73550367,42.28622691,28.41803266,12.5697404,0,0,10.36140558,18.01113817,133.3109081,153.508251,39.89114246,31.41849657,28.17126811,0,16.81862301,114.67217,0,90.01252474,0.180123773,84.38563228,3.68498075,30.74693281,0,81.85602699,72.88024303,163.674487,34.61086323,0.070871142,0,0,37.54558265,0,8.298373545,5.971041963,6.776834573,0.504575732,46.40761543,0,23.6283562,16.80745834,0,9.395365423,15.06450546,45.45758753,101.5543976,64.44749158,39.83776175,16.12856853,63.59590678,98.6487745,0.6227696,34.2111282,66.5688879,44.2873999,0,41.4801372,31.6815104,0,0,0,62.8755636,1.89519622,17.0322977,0,11.2860516,0,26.8008401,4.07610275,0.02905065,39.396344,47.1429483,212.195662,0,15.0981455,67.5403541,16.4403021,38.1493058,32.5262591,0,136.070497,2.65419284,214.174031,56.8218289,35.9242141,42.9795092,0,35.9149722,155.846193,0,26.7493931,59.2554765,87.0144331
4/16/23 0:00,0,0,0.742506941,0,0,98.990875,0,63.51152486,0,23.59885696,5.573968818,29.58474889,37.79893874,4.911424073,0,0,55.21601008,0,2.464752455,0,170.9241532,24.51421302,197.5352857,11.51556136,324.3941672,59.04994599,366.7769749,41.46611739,175.1744136,0,52.83559617,38.37101501,107.0410551,44.16805916,46.07232931,0,154.3782222,25.91733088,434.2645898,0,27.75883974,49.71930658,0,0,0,0,36.72542992,48.27054134,0,157.4189876,0,84.48285166,424.1970397,0,118.598057,748.8257178,397.8121602,345.0072638,484.8138836,570.1080438,651.315745,202.6285297,0,8.468904375,270.3124214,347.4354728,260.5598789,109.7789198,17.29862582,109.4161067,84.33419793,457.2922616,12.75028348,34.59120407,12.23126339,0,33.59608174,18.83346015,0,59.42567557,0,0,0,0,109.5139592,0.136553928,0,0,33.89867133,0,256.6793293,0,264.4665313,77.04865053,0,0,57.06075564,46.49511753,24.39159217,0,34.57132066,40.93270266,27.63518183,12.30474574,0,0,10.43807587,18.10899207,131.9746426,143.0225349,39.97640007,30.49611065,27.92141101,0,16.83150899,117.7577209,0,91.62781182,0.126611401,86.93988574,3.751423877,30.90412979,0,82.19149453,70.38154666,159.5180347,33.04334349,0.070482379,0,0,35.79342951,0,8.221398691,5.976878433,6.767705881,0.500285669,43.02525133,0,22.6773318,16.56375689,0,8.921892733,15.10384085,43.74879495,99.19014224,61.68931625,38.14969372,15.06904791,62.42043256,92.540576,0.58852808,33.6883831,64.067268,42.4592365,0,39.8070317,28.3951257,0,0,0,60.1689164,1.85935654,16.7704438,0,10.9781172,0,25.7910119,3.78590254,0.02675561,36.7704232,44.2307934,210.191192,0,14.8553253,63.9439456,15.9896249,36.7624086,31.9350781,0,134.128991,3.28787709,203.878737,52.8359886,33.3306063,42.6991187,0,34.8571753,151.112298,0,25.0797626,56.1866309,82.9961654
4/16/23 1:00,0,0,0.72607546,0,0,96.25933628,0,60.12159366,0,22.68471629,5.303366221,27.94949956,34.1692647,4.650151322,0,0,50.85342938,0,2.414414941,0,161.3207385,21.84061751,188.0072411,10.87860572,312.1114704,56.28569188,356.4452312,40.45921123,179.7770251,0,51.59782145,35.74670549,91.14840057,40.959678,43.70162733,0,145.4524661,24.03589154,419.500045,0,25.84920752,47.32841315,0,0,0,0,34.64709112,47.96112754,0,152.575367,0,78.67181789,480.229585,0,112.3615332,610.6091095,364.1608517,335.4526515,443.6310214,612.5346046,599.440021,195.2941736,0,7.916779737,249.4871657,328.0108469,249.0103279,94.47503748,15.9756254,104.6126945,82.10258335,430.1778741,12.20552102,32.63643398,11.65817223,0,31.94911079,17.96845917,0,55.06478365,0,0,0,0,104.4005186,0.135451644,0,0,33.42599101,0,394.4162379,0,246.7668531,73.43924844,0,0,52.14825154,42.18589241,24.1546459,0,33.8710734,37.77165969,28.18649615,12.10839804,0,0,10.56447839,17.93844341,131.0086175,140.3405891,37.9345324,29.20606949,27.80182951,0,16.76564413,120.1380108,0,92.48836422,0.125668128,85.07965167,3.663091965,30.29987376,0,82.16969677,62.61120302,150.2868586,26.83397557,0.071553653,0,0,32.68719818,0,7.521817394,5.668505093,6.305422036,0.458233919,40.69282857,0,21.78221154,16.4463493,0,8.575038426,14.99159544,43.23872464,92.91679068,61.71349219,35.29416518,13.64537774,65.04078131,89.4968035,0.59484141,32.1237003,61.7703905,41.4219092,0,38.2363833,25.5679516,0,0,0,58.0112555,1.87717788,17.5415974,0,11.0615869,0,25.0596971,3.63066816,0.02633998,35.9421315,41.3864151,201.102553,0,14.6872007,59.8377688,14.4208579,35.966878,29.4198426,0,128.945358,3.32491181,193.866393,52.148618,32.1734125,42.4005288,0,32.3393916,144.35604,0,23.6956804,53.3530455,78.0422456
4/16/23 2:00,0,0,0.713146425,0,0,92.52017262,0,58.06451321,0,22.23018087,5.316182768,26.96893889,30.68321379,4.849434124,0,0,50.13787279,0,2.437521112,0,155.3684331,21.14054369,179.0006691,10.41807879,303.4817965,56.49929189,344.8542331,39.10301942,171.6143517,0,51.83207079,34.27004419,88.42206913,40.20995542,42.43041414,0,143.0030828,23.75621608,437.4656297,0,26.45380501,45.65893327,0,0,0,0,33.47739368,46.70194654,0,151.3397822,0,75.57856332,458.0474496,0,106.4121228,594.2345957,380.9140065,334.5992065,422.0658036,571.8838555,583.567432,191.6436971,0,7.97819911,247.5280291,326.4856162,246.7223783,91.46414904,15.51706543,102.2270135,76.74515492,415.8460418,11.93403802,31.61066131,11.70262111,0,30.5187675,16.96335331,0,54.16703709,0,0,0,0,98.68302638,0.135194593,0,0,30.57375621,0,394.4162379,0,244.4167483,73.71873249,0,0,51.00671644,39.66222378,29.02328425,0,33.19826455,36.70497334,27.50804355,11.86903713,0,0,10.56295356,17.59582253,129.9201274,136.4588534,38.52397764,28.61616364,27.79006874,0,16.70965107,123.4028814,0,93.47208148,0.135421977,83.86482346,3.596675778,29.82424554,0,82.34509914,59.40024061,142.5917712,25.66075755,0.067327368,0,0,31.12172252,0,6.772476843,5.694438682,6.294190567,0.455502407,38.65218309,0,20.66284284,15.4949601,0,8.069577185,14.96399184,40.81906998,89.07900522,57.44405304,32.63293582,12.2491415,61.78920551,86.1579475,0.62655634,31.5507141,60.568751,40.4412171,0,37.2402654,24.5968794,0,0,0,57.6666308,1.87509558,17.6725661,0,11.0959826,0,24.7027365,3.57713177,0.01872194,35.3419884,40.5191821,189.631679,0,14.0132348,58.4854506,14.0530188,34.878356,28.4421223,0,129.6451,3.10593042,189.277156,51.6575399,31.5373414,41.9953676,0,31.40487,146.725596,0,22.8770045,51.9331315,75.340981
4/16/23 3:00,0,0,0.721484667,0,0,88.80678487,0,56.27994117,0,21.63460585,5.277932975,26.2887968,30.54706897,4.909277167,0,0,49.88448079,0,2.426609699,0,149.7290435,20.86525747,169.2320065,10.03323846,293.6200179,56.68524098,332.1946961,37.72007011,167.1591154,0,52.40687616,33.05769223,88.77490172,39.73738255,41.10110948,0,134.2371191,23.33265858,430.433773,0,26.71308769,43.28562653,0,0,0,0,32.57170998,45.87682025,0,153.1825789,0,73.88007256,379.4277596,0,104.3248686,572.7843515,368.2252642,322.633087,402.396741,547.7558781,561.995535,183.5909132,0,7.988250897,241.1328619,323.4307024,246.0672843,90.29700529,15.15083038,99.81920261,75.52041446,402.8827337,11.53068781,30.54932497,11.74109433,0,29.22000211,16.0046533,0,53.39169322,0,0,0,0,94.31444202,0.134522304,0,0,31.12439061,0,394.4162379,0,235.6299715,73.96091836,0,0,50.15575457,39.0147484,25.41036291,0,32.59440363,35.90879087,26.9939579,11.68291176,0,0,10.49484456,16.77713264,129.2621052,127.7618262,38.28287311,28.17109208,27.89770258,0,16.62612658,124.386407,0,93.96114926,0.139328868,83.33101462,3.559826289,29.84095068,0,81.73321921,57.06074088,137.088354,24.84791463,0.065858144,0,0,30.04891549,0,6.852045809,5.706716128,6.339246287,0.444044019,37.49466284,0,19.91668521,14.410243,0,7.802062525,15.05648347,38.99751033,86.61208493,53.64625563,30.900969,11.69558957,59.05629053,83.3856383,0.62455514,30.6142461,59.3683478,39.4375677,0,36.2566218,24.5610576,0,0,0,57.2338254,1.86039283,17.1649097,0,10.9674812,0,24.2186497,3.52462958,0.02091059,34.5526474,39.4072232,174.965493,0,13.9349776,57.1441918,14.0395427,34.0635604,27.9259505,0,126.787201,3.05248711,184.120193,51.25801,30.5725268,41.4160046,0,30.6435174,143.117107,0,22.4046162,50.5412963,73.7446849
4/16/23 4:00,0,0,0.720430485,0,0,83.26848672,0,54.32937967,0,23.08395128,5.224415872,25.39483276,28.55610932,4.927855167,0,0,48.93532834,0,2.481256301,0,142.6243114,20.43166127,159.7101793,9.635072486,284.9123784,56.64465417,320.9655664,36.13487973,160.1733933,0,52.29077629,31.67597531,87.42506093,39.24064159,39.58079331,0,122.1681083,22.74218323,425.1622902,0,26.42727168,41.44260736,0,0,0,0,31.32383164,43.07230242,0,151.0734392,0,70.9361983,365.2036437,0,100.0031943,552.4103493,355.1211903,309.8508898,393.0672813,525.0668576,544.696967,173.5206408,0,8.009853204,232.4750694,319.8478694,242.9327071,89.81304321,14.6442704,96.96377382,72.27882515,393.0525427,11.19096978,29.23111366,11.73259591,0,28.09026262,15.08179576,0,52.31754162,0,0,0,0,91.39920617,0.134904586,0,0,31.68669862,0,394.4162379,0,226.523423,73.90799628,0,0,49.15303659,38.2735928,24.04443755,0,31.95055291,34.99784457,26.3413577,11.48664574,0,0,10.46785706,16.07474631,128.9717796,118.6606153,37.62261717,4.825654178,27.93658605,0,16.54553695,125.519522,0,94.93082036,0.150347105,82.95517867,3.530735533,29.63096689,0,81.14852016,54.7827453,130.741879,22.34013228,0.068714968,0,0,29.16951971,0,6.856863019,5.735437301,6.365323205,0.435081517,37.51657593,0,20.6822686,13.40650752,0,7.558043927,15.1549073,37.32010208,85.37831909,52.02206477,29.5467215,11.33223402,57.03022567,81.4497431,0.5931796,29.7516213,58.1059647,38.7995772,0,35.5139377,27.7242019,0,0,0,57.1063954,1.90556979,17.7061855,0,13.7990798,0,23.4710459,3.49522024,0.02168993,34.3832366,38.8987606,160.684738,0,13.5299529,55.2903755,13.6760232,33.9487289,27.6982917,0,126.160563,2.80830682,181.382087,52.4264164,29.7398997,40.8965356,0,29.7357647,128.167801,0,22.2205094,49.5024917,72.3382245
4/16/23 5:00,0,0,0.679364986,0,0,78.51742841,0,52.98574364,0,23.06130805,5.296934282,24.74072992,29.0211055,4.943790807,0,0,48.59448129,0,2.544820656,0,136.8203542,20.30684306,153.6477208,9.3679974,281.4261128,56.8013529,313.3517329,35.06715624,147.8140764,0,52.30643466,30.6493148,88.95963283,38.66733688,38.57330117,0,119.2598262,22.13855744,387.4349067,0,26.9814314,39.84316281,0,0,0,0,30.54321835,41.08030267,0,148.2387246,0,68.75907181,345.8439413,0,97.17101358,537.0776376,350.9537363,297.2593117,389.7665526,512.0138937,531.338344,177.7556355,0,8.025986158,229.594224,317.6992769,236.5508721,89.17116988,14.36017515,95.86836764,70.51259402,371.202332,10.92170066,28.85664174,11.76514613,0,27.52032623,14.19874757,0,51.94626123,0,0,0,0,89.90930568,0.134963905,0,0,31.51328757,0,394.4162379,0,227.016467,74.11291907,0,0,48.63930697,37.82405948,24.14770521,0,31.48437266,34.25300939,25.79833545,11.31952688,0,0,10.42694083,15.20542766,129.1094063,107.0870011,38.03795717,2.710123263,28.77850217,0,16.34511568,126.3113829,0,95.96774158,0.149992541,83.34092132,3.469393054,30.22191743,0,81.01606032,53.54247055,128.7019982,21.82138297,0.067572238,0,0,28.84245507,0,6.89467339,5.771957671,6.402956201,0.436111289,38.47098747,0,21.23121515,12.89262774,0,7.490150225,15.28636204,36.69640251,83.22254714,51.75949247,28.76496577,11.21490531,55.22514791,80.1520362,0.60663211,29.6562803,57.8824365,37.58013,0,34.7287817,32.9096721,0,0,0,56.9943045,1.92341251,17.773175,0,11.3120636,0,23.8769709,3.61965848,0.02179384,35.3832237,38.7018217,162.461026,0,12.6519255,53.9670769,13.0818804,33.5366077,27.4819819,0,125.160776,3.03496696,179.728371,51.9738759,29.3725389,40.8680913,0,29.971514,125.098712,0,22.6334113,48.7018268,72.0858443
